Pardo Yachts GRAND SOLEIL 343,58352,36,1996,Italy,
Beneteau Oceanis 370,58352,35,1989,France,
Pardo Grand Soleil 35,58352,34,1982,Italy,
Hunter 340,58352,34,2000,Italy,
Jeanneau 34.2,58352,34,2001,Ireland,
Jeanneau Sun Odyssey 32i,58352,32,2008,Greece,
Bavaria 30 Cruiser,58352,31,2007,Spain,
Bavaria Cruiser 30,58352,31,2006,Spain,
Etap 30 CQ,58352,30,2008,France,
Jeanneau Sun Odyssey 30i,58352,29,2009,Italy,
Delphia 28,58352,29,2011,Netherlands,
Ericson Ericson 38,58500,38,1985,United States,
Hunter Legend 37.5,58500,37,1992,United States,
Sadler 290,58561,29,2004,United Kingdom,
Koopmans 38 Classic,58900,37,1975,Netherlands,
Tradewinds 33,58900,35,1979,Ireland,
Cape Dory 36,58900,36,1983,United States,
Beneteau Oceanis 352,58900,35,1998,United States,
Baba 35,58900,35,1986,United States,
Hinterhoeller Nonsuch Ultra 30,58900,30,1986,United States,
Homemade Chinese Junk,59000,48,2017,United States,
C&C 41,59000,41,1987,United States,
Cheoy Lee Offshore 41,59000,41,1978,United States,
Endeavour 40 Sloop,59000,40,1983,United States,
Ross 40,59000,40,1982,New Zealand,
Camper & Nicholsons 40 Ketch,59000,40,1981,United States,
Freedom Yachts Freedom,59000,40,1980,United States,
Nautor Swan 40,59000,39,1972,United States,
Freedom 39,59000,39,1985,United States,
Beneteau Oceanis 38.1,59000,39,2000,Grenada,
Condor 38,59000,38,1981,Macao,
Freedom 38,59000,38,1989,United States,
Laurent Giles Cutter,59000,38,1952,United States,
C&C 37 XL,59000,37,1989,United States,
Express 37,59000,37,1985,United States,
Catalina 36 MkII,59000,36,1995,United States,
Beneteau 36cc,59000,36,2001,United States,
Cabo Rico Tiburon 36,59000,36,1977,Mexico,
Nautor Swan 36,59000,36,1969,United States,
Baltic 35,59000,35,1984,United States,
Nielsen Yawl,59000,34,1954,United States,
Catalina 34 Tall Rig with Wing Keel,59000,34,1994,United States,
Catalina 34 MkII,59000,34,1996,United States,
Catalina 34 MkII,59000,34,1996,United States,
Mini Transat 6.5 Pogo II,59000,21,2012,United States,
Ocean Cruiser Sea Cruiser 55 Ö10,59114,40,1953,Sweden,
Farr 44,59143,44,1992,Canada,
Jeanneau Sun Odyssey 32,59203,32,2003,United Kingdom,
Prout Snowgoose 37,59274,37,1983,United Kingdom,
Jeanneau Sun Odyssey 32 Legende,59274,33,2004,United Kingdom,
Crowther Windspeed,59349,29,1988,Australia,
Jeanneau Sun Odyssey 34.2,59446,33,1997,France,
Bavaria 30 Cruiser,59446,31,2006,Croatia,
Cooper Banner 37,59461,37,1983,Canada,
Nauticat 33,59461,33,1986,Canada,
Lafitte OFFSHORE CRUISER,59500,44,1980,United States,
Whitby Whitby 42 Ketch,59500,42,1981,United States,
Islander Freeport 41,59500,41,1977,United States,
Sabre "40" RS,59500,40,1992,United States,
Soverel sloop,59500,39,1987,United States,
Baltic 39 Sloop,59500,39,1979,United States,
Pearson 386,59500,38,1984,United States,
Hunter Legend 37.5,59500,37,1993,United States,
Catalina MKII 36,59500,36,1995,United States,
Cape Dory Cape Dory 36,59500,36,1983,United States,
Sabre 34 Mark II CB,59500,34,1989,United States,
J Boats J/105,59500,34,2000,United States,
Crocker POLE STAR Ketch,59500,34,1996,United States,
Mason 43,59507,44,1981,Malaysia,
Custom Caroff Galapagos 43,59507,43,1983,French Polynesia,
Ta Chiao 35,59507,43,1978,Slovenia,
Grand Soleil Grand Soleil 42,59507,42,1992,Italy,
Pouvreau Mareuil,59507,41,1978,France,
Delphia DELPHIA 40,59507,40,2004,France,
Delphia DELPHIA 40,59568,40,2004,France,
Custom Psaros Maxi Dolphin 40,59568,40,2004,Switzerland,
Custom Meeusen, Breskens, NL 8 KR Klassik Ketsch,59568,39,1963,Germany,
Jeanneau Sun Charme 39,59568,39,1989,Italy,
Jeanneau Sun Fast 39,59568,39,1993,Italy,
J.T.A FRANCE LAB 1 & 2,59568,39,1993,France,
J.T.A. FRANCE LAB 1 & 2,59568,39,1993,France,
Elan Impression 384,59568,38,2006,Croatia,
Jeanneau Sun Odyssey 37,59568,37,2001,France,
Bavaria 37,59568,37,2006,Croatia,
Custom Custom Build Classic Sloop,59568,37,1982,Germany,
Tayana 37,59568,37,1980,Spain,
Classic 6 Metre,59568,37,1928,Finland,
Beneteau First 36.7,59568,36,2007,Croatia,
Custom Hobart 1110,59568,36,1991,France,
Mumm 36,59568,36,1994,Spain,
Bavaria 36,59568,36,2004,Croatia,
Jeanneau Sun Odyssey 36i,59568,36,2010,Greece,
Westerly Sealord 39,59568,36,1983,Portugal,
Custom Sciarrelli,59568,36,1969,Italy,
Bavaria 35 Match,59568,36,2005,Spain,
Beneteau Oceanis Clipper 361,59568,35,2000,Greece,
Alliaura FEELING 36 DI,59568,35,2008,Martinique,
Bavaria Match 35,59568,35,2005,France,
Delphia Delphia 37,59568,35,2007,Italy,
Custom Vindö 50,59568,35,1977,Germany,
Elan 344 impression,59568,34,2008,Croatia,
Finot g34,59568,33,1999,Spain,
Amel Fango,59568,33,1989,Italy,
Skoit 33 Trek,59568,33,1997,Netherlands,
Beneteau Oceanis Clipper 323,59568,32,2007,France,
Jeanneau Sun Fast 32i,59568,32,2006,Italy,
Elan 31,59568,30,2004,France,
Hunter 45 LEGEND,59900,45,1986,United States,
Beneteau Idylle 13.50,59900,42,1985,United States,
Beneteau First 42,59900,42,1984,United States,
Beneteau First 42,59900,42,1983,United States,
Formosa Sea Tiger,59900,41,1975,United States,
Irwin Sailboat,59900,40,1984,Mexico,
CAL MK II,59900,39,1980,United States,
Wauquiez 38,59900,38,1979,United States,
Irwin Center Cockpit,59900,38,1984,United States,
Ericson 38,59900,38,1987,United States,
Hunter 376,59900,37,1996,United States,
Tartan Tartan 37,59900,37,1981,United States,
Bayfield 36,59900,36,1986,United States,
Catalina 36,59900,36,1992,United States,
Catalina 36 MkII,59900,36,1997,United States,
Beneteau First 35s7,59900,35,1994,United States,
Beneteau Oceanis 352,59900,35,1997,United States,
J Boats J/105,59900,35,1997,United States,
J Boats J/105,59900,35,2001,United States,
J Boats J/105,59900,35,2002,United States,
J Boats J/105,59900,34,1999,United States,
J Boats J/105,59900,34,1998,United States,
Hunter 340,59900,34,2001,United States,
Catalina 34 MkII,59900,34,1996,United States,
Hunter 33,59900,33,2007,United States,
Hunter 33,59900,33,2004,United States,
Endeavour Catamaran,59900,30,1993,United States,
Pacific Seacraft Dana 24,59900,24,1988,United States,
Moody 35,59909,35,1991,Greece,
Dehler 29,59909,29,2004,United Kingdom,
Bavaria 42,59950,42,2001,Antigua and Barbuda,
Ted Brewer 31 Bulldog,59950,31,1989,United States,
Beneteau First 38.5,59980,38,1990,United Kingdom,
Cornish Crabbers Shrimper 21,59980,25,2015,United Kingdom,
Hunter Legend 37.5,59995,37,1991,United States,
Gulfstar 43,59999,43,1977,United States,
Bruce Roberts 40,59999,40,1986,United States,
Falmouth Cutter 22,59999,22,1980,United States,
Lange Pilothouse Cutter,60000,45,1982,United States,
Hardin 45 XL,60000,45,1983,United States,
Beneteau Moorings 432,60000,41,1988,United States,
Valiant 40 Cutter,60000,40,1977,Mexico,
Sabre Sabre 38,60000,38,1982,United States,
Brooklin Boat Yard Joel White Cruising Ketch,60000,37,1971,United States,
Formosa 36 Tiger Ketch,60000,36,1975,Mexico,
J Boats J/105,60000,34,2002,United States,
Beneteau 331,60000,33,2002,United States,
Beneteau 331,60000,33,2002,United States,
Schooner William Atkin,60000,33,1957,United States,
Edey & Duff stuart Knockabout,60000,28,2003,United States,
Hartley Fijian Cutter 49,60176,49,1983,Netherlands,
Bruce Roberts 44,60176,47,1990,Netherlands,
Jeanneau Sun Magic 44,60176,44,1989,Croatia,
Elan 43,60176,43,1989,Croatia,
Beneteau First 40.7,60176,41,1994,Croatia,
Beneteau First 40.7,60176,40,1994,Croatia,
Beneteau Oceanis 400,60176,40,1994,Ireland,
Beneteau First 38.5,60114,38,1990,France,
Sloop Mälar 30,60114,36,1973,Netherlands,
Contest 36S,60114,36,1984,Spain,
Beneteau Oceanis Clipper 361,60114,35,2000,France,
MaxFun Max Fun 35,60114,35,2005,Netherlands,
Etap 34s,60114,35,2002,Netherlands,
Dufour 325 Grand Large,60114,33,2010,Croatia,
Cobra 33,60114,33,2011,Netherlands,
Etap 32s,60114,32,2006,Spain,
Jeanneau Sun Magic 44 / Owners version,60479,44,1992,Italy,
Jeanneau Voyage 12.50,60479,41,1989,Croatia,
Hunter Legend 40.5,60479,40,1995,Italy,
Bavaria 37 Cruiser,60479,37,2007,Croatia,
Elan 340 Performance,60479,34,2007,Croatia,
Mills 36,60593,36,1997,United Kingdom,
Hunter Legend 356,60615,36,2001,United Kingdom,
Custom Motor – sailing yacht "Santa Marina",60662,74,1972,Bulgaria,
Jeanneau Sun Magic 44,60662,44,1988,Italy,
Jeanneau Sun Magic 44,60662,44,1989,Italy,
J Boats J/39,60662,39,1991,Netherlands,
Bavaria 390 Caribic,60662,39,1991,Greece,
Bavaria 38,60662,38,2004,Croatia,
Dufour 36 Classic,60662,36,2004,Croatia,
Dehler 36 DB,60662,36,1990,France,
Bavaria Cruiser 33,60662,35,2006,Bulgaria,
Custom Bjørn Olsen Nimbus 33,60662,34,1970,Germany,
Jeanneau Sun Odyssey 32,60662,32,2003,Netherlands,
Bavaria 34,60685,34,2000,United Kingdom,
Gib'Sea 422,60723,42,1993,Greece,
Farr 25 One Design,60723,25,2019,Portugal,
Farr 25 One Design,60723,25,2019,Portugal,
Irwin 40 Mk II,60731,40,1980,Canada,
Nauticat 33,60777,33,1981,Spain,
Hallberg-Rassy Hallberg Rassy 312,60777,31,1989,Greece,
Baltic 39,60782,39,1978,Netherlands,
Custom Classic Wooden Sloop,60783,46,1980,Croatia,
Custom Biasi MORGANTE 45,60783,45,1991,Italy,
Contessa 43,60783,43,1981,Spain,
Custom Build Gulet,60783,42,1958,Turkey,
Bavaria 41 Exclusive,60783,42,1995,Greece,
Alpa S&S 42 (Zuanelli),60783,41,1994,Italy,
Sampson RORQUAL 42,60783,41,1968,France,
Bavaria 41,60783,41,2003,Greece,
Jeanneau Sun Fizz,60783,40,1981,France,
Hitchhiker 40,60783,39,1993,Thailand,
Bavaria 40,60721,39,2002,Malta,
Trident Voyager 38,60721,38,1984,Croatia,
Beneteau Oceanis 390,60721,37,1988,Greece,
X-Yachts IMX-38,60721,37,1996,Italy,
Hunter 37.6,60721,37,1997,Italy,
Bavaria 37,60721,37,2000,France,
Endurance 37,60721,37,1983,Malta,
Jeanneau Sun Odyssey 36i,60721,36,2011,Greece,
Jeanneau Sun Odyssey 36i,60721,36,2008,Croatia,
Beneteau Oceanis Clipper 343,60721,36,2007,Greece,
Moody 35,60721,35,1990,Spain,
Custom 35' Open-Bridge-Deck,60721,34,2000,Denmark,
Hanse 341,60721,34,2003,Portugal,
Nautor Swan Swan 36,60721,34,1969,Italy,
Sweden Yachts Comfort 34,60721,34,1979,France,
Sweden Yachts Comfort 34,60783,34,1979,France,
Custom schooner classic,60783,33,2000,Italy,
Beneteau 331,60783,33,2002,Italy,
Hanse 325,60783,32,2013,Greece,
Classic Winga Kryssare,60783,28,1953,Malaysia,
Morgan 38 Morgan,60900,38,1993,United States,
Hunter 340,61000,34,2002,United States,
Jeanneau Sun Odyssey 35,61391,35,2002,United Kingdom,
Jeanneau Sun Odyssey 34.2,61391,33,2000,United Kingdom,
Catalina 36 MkII,61500,36,1997,United States,
Bavaria 36,61500,36,2003,U.S. Virgin Islands,
Columbia Sloop,61500,31,1967,United States,
Herreshoff Alerion 26 K/CB Sloop,61500,26,2003,United States,
Gib'Sea 41,61999,39,2003,Greece,
Jeanneau Sun Odyssey 35,61999,34,2004,France,
Farr 280,61999,29,2015,Germany,
Islander Mast Head Sloop,62000,44,1967,United States,
Beneteau Oceanis 400,62000,40,1995,United States,
Corbin 39 Aft Cockpit Cutter,62000,39,1980,United States,
Beneteau First 38.5,62000,38,1991,United States,
Hunter 33,62000,33,2005,United States,
Beneteau 331,62000,33,2004,United States,
Hinckley Sou'wester 30',62000,30,1962,United States,
Herreshoff "S"  Class,62000,27,1937,United States,
J Boats J/92S,62026,30,2011,United Kingdom,
Beneteau First 35.7 1994,62097,35,1994,United Kingdom,
Beneteau Oceanis Clipper 331,62097,34,2000,United Kingdom,
Hallberg-Rassy 352,62379,35,1982,United Kingdom,
Corsair Dash 750MKII #398,62400,24,2014,United States,
Endeavour 38,62500,38,1985,United States,
Catalina 36 MkII,62500,36,1998,United States,
Hinterhoeller Nonsuch 33,62500,33,1988,United States,
Corsair Dash 750 #382,62500,24,2010,United States,
Custom R Class,62734,40,1987,Canada,
Fisher 37,62734,37,1976,Canada,
Hunter 33,62734,34,2005,United States,
Beneteau 331,62734,33,2002,United States,
Holman 43 Ketch,62780,43,1967,United Kingdom,
Super Sovereign 35,62780,35,1977,United Kingdom,
Island Packet 29,62899,29,1994,United States,
Custom Steel Cutter,62900,36,2002,Mexico,
Dehler 38 NOVA ST,62907,38,1987,Croatia,
Morgan 41 Out Island,63000,41,1981,United States,
Beneteau MOORINGS OFFSHORE CRUISER,63000,38,1990,United States,
Nautor Swan 371,63000,37,1981,United States,
J Boats J/105,63000,35,1996,United States,
Beneteau Oceanis 321,63000,32,2000,United States,
Hank Hinckley Great Harbor 26,63000,26,2000,United States,
Hanse 342,63188,34,2006,Greece,
Schiomachen Morgante 45,63201,45,1982,Italy,
Bavaria 40,63201,39,2002,Greece,
Wauquiez HOOD 38 MKI DERIVEUR,63201,38,1984,France,
Hunter Hunter 376,63201,37,1997,Italy,
Jeanneau Espace 1100,63201,36,1989,France,
Jeanneau Sun Odyssey 35,63201,35,2006,Greece,
Beneteau Oceanis Clipper 343,63201,35,2005,Turkey,
Dufour 325 Grand Large,63201,35,2006,Spain,
Beneteau Oceanis Clipper 331,63201,33,2002,Italy,
Jeanneau Sun Odyssey 32i,63201,31,2009,Croatia,
Sailboat Dehmel 36' Steel Ctr Cockpit,63310,36,1987,Canada,
Corbin 39 Center Cockpit Cutter,63430,39,1981,Canada,
Van De Stadt Forna 37,63437,37,2004,United Kingdom,
Hanse 315,63437,31,2007,United Kingdom,
Jeanneau Sun Odyssey 30i,63437,30,2010,United Kingdom,
Hunter 27,63437,27,2010,United Kingdom,
Beneteau Oceanis,63500,40,1993,United States,
Tayana 37,63500,37,1987,United States,
Catalina 320,63500,32,2001,United States,
Coronet Elvström 38,63501,38,1978,United Kingdom,
Beneteau Oceanis 36 CC,63501,36,1998,Greece,
Moody 36CC,63501,36,1983,United Kingdom,
Legend 36,63501,36,2004,Greece,
Contessa 38,63508,38,1982,Greece,
Jeanneau Sun Odyssey 37,63508,37,2000,Greece,
Hunter Legend 36,63508,36,2005,United Kingdom,
Etap 34s,63508,35,1999,United Kingdom,
Maxi 1000,63508,33,1995,United Kingdom,
Tradewinds 33,63508,33,1982,United Kingdom,
Nimbus Maxi 1000,63508,32,1994,United Kingdom,
Pelle Petterson 6 Metre,63508,32,1981,United Kingdom,
Heard Falmouth Working Boat,63508,28,1979,United Kingdom,
Elan Impression 384 / New engine,63823,38,2006,Croatia,
Bavaria 37 Cruiser,63823,37,2001,Greece,
Hunter 310,63823,31,1998,Netherlands,
Dazcat Open Bridgedeck,63823,30,1998,France,
Jeanneau Sun Odyssey 36.2,63900,36,1996,United States,
Hunter 33,63900,33,2004,United States,
Beneteau 331,63900,33,2004,United States,
Beneteau 323,63900,32,2004,United States,
Gulfstar 44,64000,44,1982,United States,
Beneteau First 435,64000,43,1985,United States,
Custom Frederick Amor 40,64000,40,1980,United States,
Beneteau First 36.7,64000,36,1995,Grenada,
Catalina 320,64000,33,1998,United States,
Catalina 320,64000,33,2002,United States,
Moody 376,64190,37,1987,United Kingdom,
Delphia 33.3,64304,34,2011,Spain,
Delphia 33.3,64304,34,2011,Spain,
Bavaria 42,64365,42,2000,Greece,
Bavaria 37 Cruiser,64365,37,2007,Croatia,
Moody 376,64365,37,1987,Spain,
Delphia 37,64365,37,2005,Italy,
Delphia 37,64365,37,2005,Italy,
Delphia Delphia 37,64365,36,2006,Italy,
Hunter Legend 35.5,64365,35,1992,France,
Hallberg-Rassy 352,64430,35,1980,Greece,
Siltala Nauticat 33,64430,33,1977,Italy,
Jeanneau Sun Odyssey 32i,64430,32,2006,France,
Bavaria 31,64430,31,2000,France,
Hunter 380,64500,38,2000,United States,
Pearson 386,64500,38,1984,United States,
Tayana 37,64500,37,1984,United States,
Dufour Pilothouse Ketch Steel,64500,37,2008,United States,
Fiskars Finnsailer 34,64573,36,1979,Denmark,
Frans Maas-LeFevre / Holland One Off Custom 47 (Steel),64900,47,1960,United States,
Custom Tom Colvin Ketch,64900,41,1976,United States,
Morgan Classic 41,64900,41,1987,United States,
Bristol 41.1 Center Cockpit,64900,41,1981,United States,
Islander Freeport Ketch,64900,41,1977,United States,
Cabo Rico 38,64900,38,1991,United States,
Frers 38,64900,38,1989,United States,
Baltic 38 DP,64900,38,1985,United States,
Sabre 38,64900,38,1984,United States,
Beneteau 361,64900,36,2001,United States,
Cape Dory 36,64900,36,1981,United States,
Dufour Classic 36,64900,36,2001,United States,
J Boats J/105,64900,35,2001,United States,
Island Packet 35,64900,35,1989,United States,
Saturna Pilothouse 33,64900,33,1981,United States,
Beneteau America 331,64900,33,2000,United States,
Crosby Wianno Senior,64900,25,2004,United States,
Corsair Dash 750 #413,64900,24,2012,United States,
LM 33 Vitesse Cabrio,64912,32,1994,United Kingdom,
Westerly Oceanquest 35,64919,35,1998,Greece,
Farrier F31,64919,31,1995,United Kingdom,
Hinckley 41,64950,41,1953,United States,
Beneteau First 40.7,64950,40,2004,Antigua and Barbuda,
Belliure Ron Holland 12.5,64999,41,1988,United States,
Hinckley 38,64999,38,1970,United States,
Bruce Roberts 56,65000,56,1979,Malaysia,
Mull 54,65000,54,1973,United States,
Tripp Tripp 47,65000,47,1992,United States,
Irwin 46,65000,46,1982,United States,
Hunter Legend 45,65000,45,1986,United States,
Zimmerman Schooner,65000,44,1957,United States,
Whitby 42,65000,42,1982,United States,
Allied 42 XL,65000,42,1970,United States,
Catalina 42,65000,42,1989,United States,
Allied 42 XL,65000,42,1972,United States,
Gulfstar 41,65000,41,1973,United States,
Nautor Swan 38,65000,38,1974,United States,
Wauquiez 38,65000,38,1984,United States,
Sabre Sabre 38,65000,38,1985,United States,
Vagabond 38,65000,38,1986,United States,
Beneteau First 36.7,65000,36,2002,United States,
Bavaria Cruiser 36,65000,36,2002,Grenada,
Freedom 35,65000,35,1994,United States,
Baba 35,65000,35,1979,United States,
Niagara 35 Encore,65000,35,1989,United States,
Island Packet 32,65000,35,1990,United States,
Hunter 356,65000,35,2003,United States,
J Boats J/105,65000,34,2001,United States,
J Boats 34c,65000,34,1989,United States,
J Boats J/105,65000,34,2002,United States,
Catalina 34 MkII,65000,34,1999,United States,
Bavaria 32 Cruiser,65000,34,2003,United States,
Hunter 340,65000,34,2000,United States,
Freedom 33 cat rig ketch,65000,33,1981,United States,
Nauticat 33 MKII,65000,33,1987,Malaysia,
Catalina 320,65000,33,2001,United States,
Beneteau 323,65000,32,2008,United States,
Catalina 310,65000,31,2004,United States,
Catalina 309,65000,31,2007,United States,
Corsair 31R,65000,31,1998,United States,
Sigma 400,65018,40,1992,Ireland,
Custom Racer 3/4 T,65024,42,1982,Croatia,
Elan 384 Impression (Engine 2018),65024,38,2006,Croatia,
Gib'Sea 37,65024,37,2002,Slovenia,
Moody Eclipse 33,65024,33,1990,Ireland,
C&C Custom,65452,43,1981,Canada,
C&C Custom,65513,43,1981,Canada,
Nautic Saintonge Rorqual NS 44,65579,44,1982,France,
amidra DAMIEN 40,65579,40,1978,France,
Custom damien 40,65579,40,1978,France,
Bavaria 390 Lagoon,65579,40,1990,Turkey,
Beneteau 381,65579,38,1999,Italy,
Jeanneau Sun Odyssey 36i,65579,36,2008,Croatia,
Bavaria 36,65579,36,2003,Italy,
Jeanneau Sun Odyssey 36i,65579,36,2008,Croatia,
Jeanneau Sun Odyssey 36i,65579,36,2007,Croatia,
Jeanneau Sun Odyssey 35,65579,35,2003,Greece,
X-Yachts X-342,65579,35,1991,France,
Hanse 350,65579,35,2008,Montenegro,
Beneteau 331,65750,34,2002,United States,
Bostrom 37,65900,37,1982,United States,
Ketch McCurby & Rhodes Design Ketch Rig,66000,46,1989,U.S. Virgin Islands,
Beneteau First 435,66000,43,1986,United States,
Beneteau First 25S,66000,25,2014,Taiwan,
Elan 40 / VAT PAID,66186,40,2002,Croatia,
Elan 36 / Private / VAT paid,66186,36,2001,Croatia,
Corsair F28cc,66236,28,2000,United Kingdom,
Beneteau First 435,66500,44,1985,United States,
Hanse 320,66672,31,2009,France,
Bavaria 39 Cruiser,66733,39,2005,Greece,
Southerly 115,66733,38,1985,Netherlands,
Jeanneau Sun Fast 37,66733,36,2002,Netherlands,
Janmor 35,66733,35,2006,Croatia,
CAMPER & NICHOLSON Ketch / Sloop 16,9m,66794,56,1979,Croatia,
Botter former Inspection Government,66794,46,1890,Netherlands,
Beneteau First 435,66794,43,1987,Italy,
Roberts 43,66862,43,1982,Spain,
Beneteau Oceanis 430,66862,43,1986,France,
Beneteau Oceanis 430,66862,43,1986,France,
Bavaria Bavaria 42,66862,42,2000,Italy,
Spencer 42,66862,42,1966,French Polynesia,
Gib'Sea 422,66862,41,1991,Slovenia,
Jeanneau Voyage 12.50,66862,41,1988,France,
Sparkman & Stephens 41,66862,41,1973,Italy,
Standfast 41,66862,41,1992,Netherlands,
Bavaria 39 Cruiser,66862,41,2007,Greece,
Bavaria 39 Cruiser,66862,41,2007,Greece,
Bavaria 38 Cruiser,66862,40,2004,Croatia,
Elan 40 / VAT PAID,66862,40,2002,Croatia,
Dufour Dufour 414,66862,40,1999,Italy,
Dufour 39,66862,39,1988,Netherlands,
Beneteau First 405,66862,39,1989,Netherlands,
Bavaria 390 Lagoon,66862,39,1991,Greece,
Elan 40,66862,39,2002,Croatia,
Bavaria 38,66862,39,2004,Croatia,
Bavaria 38,66862,39,2004,Greece,
Beneteau 381,66862,39,1998,Italy,
Beneteau 381,66862,39,1996,Italy,
Custom Classis SIR ARTHUR 39,66862,38,1983,Italy,
Bavaria 38,66862,38,2005,Croatia,
Westerly 38 Oceanranger,66862,38,1991,Italy,
Elan Impression 384,66862,38,2006,Croatia,
Bavaria 36,66862,38,2003,Italy,
Jeanneau Sun Charme 39,66862,38,1991,Italy,
Comar Comet 38,66862,37,2002,Italy,
Jeanneau Sun Odyssey 37,66862,37,2006,Spain,
Custom Siltala Nauticat Nauticat 38,66862,37,1987,Italy,
Hunter 37.6,66862,37,1996,Italy,
Elan 37,66862,37,2007,Croatia,
Bavaria 37 / 38,66862,37,2002,Greece,
Bavaria 370 Lagoon,66862,37,1993,Greece,
Elan 37,66862,37,2007,Croatia,
Custom Mattia & Cecco T 11,66862,37,1982,Italy,
Rimar RIMAR 36,66862,36,2001,Greece,
Beneteau First 36.7,66862,36,2002,Croatia,
Bavaria 36,66862,36,2004,Italy,
Bavaria 36,66862,36,2004,Spain,
Rival 36,66862,36,1984,Netherlands,
Dufour 365,66862,35,2006,Croatia,
Elan 36,66862,35,2002,Italy,
Etap Etap 35i,66862,35,1993,Portugal,
Elan Impression 344,66862,34,2008,Croatia,
Jeanneau Sun Odyssey 35,66862,34,2003,Monaco,
Jeanneau Sun Odyssey 35,66862,34,2003,France,
Hanse 342,66862,34,2006,France,
Archambault M34,66862,34,2011,Portugal,
Bavaria 33 Cruiser,66862,34,2006,Italy,
Beneteau 331,66862,33,2001,Italy,
Comar Comet 33,66862,33,2007,Italy,
Bavaria Bavaria 32 Cruiser,66862,32,2010,Italy,
Etap 32 S,66862,31,2004,France,
Pogo POGO 8.50,66862,28,2005,France,
Pogo POGO 8.50,66862,28,2005,France,
Beneteau America 323,66900,32,2006,United States,
Cavalier 39,67000,39,1982,Mexico,
Concordia Yawl,67000,39,1957,United States,
Camper & Nicholsons Nicholson 43,67012,43,1971,United Kingdom,
Freedom 39,67012,39,1988,Guernsey,
Malo 38,67012,38,1989,United Kingdom,
Beneteau Oceanis Clipper 36 CC,67012,37,1998,United Kingdom,
Bavaria 35 Match,67012,35,2004,United Kingdom,
Parker 335,67012,33,2000,United Kingdom,
Couta Boat 26,67247,27,1943,Australia,
Yankee Clipper 41,67419,41,1977,Canada,
Roberts Passage 341,67419,34,2000,Canada,
Whitby Yachts 42,67498,42,1983,Canada,
Cape Horn Yachts Great Crusing Boat,67500,40,1978,United States,
Hunter 380,67500,38,2002,United States,
Hunter 38,67500,38,2005,United States,
Beneteau Evasion 36,67500,36,1992,United States,
Island Packet 32,67500,35,1991,United States,
J Boats J/32,67500,32,1999,United States,
Tartan Fantail,67500,26,2014,United States,
Bavaria 39 Cruiser,67522,40,2007,Greece,
Beneteau Oceanis 31,67522,32,2010,Greece,
Tyler Victory 40,67647,40,1971,Greece,
Catalina 34 MkII,67717,35,1997,United Kingdom,
Dehler 35 CWS,67769,34,1995,Denmark,
PDQ 34,67900,34,1989,United States,
Catalina 36 MkII,68000,36,2001,United States,
Catalina MKII 36,68000,36,2000,Mexico,
J Boats J/105,68000,35,1998,United States,
Rolly Tasker Racer/Cruiser,68000,31,1978,Thailand,
Corsair 28CC - 142,68000,28,2002,United States,
Bavaria 36,68002,36,2003,Spain,
Beneteau Oceanis 430,68008,41,1986,France,
Dufour Gib'Sea 41,68077,41,2003,Greece,
Beneteau First 40.7,68077,39,1999,Spain,
Moody 376,68077,38,1990,France,
Bavaria 36,68077,37,2002,Ireland,
Elan 37,68077,37,2007,Croatia,
Bavaria 36,68077,36,2004,Spain,
Beneteau Oceanis Clipper 343,68077,36,2007,Italy,
J Boats J/105,68077,35,2000,France,
Hanse 342,68077,34,2005,France,
Hallberg-Rassy 312 MKII,68077,31,1989,Italy,
CAL 2-46 Centre Cockpit,68193,46,1974,Canada,
Hunter 376,68193,38,1996,Canada,
Moody 44 ketch,68447,44,1975,United Kingdom,
Nauticat 35,68447,35,1988,Greece,
C & C cutter by Aztec Yachts, pilothouse!,68500,40,1983,Guatemala,
Freedom 3638,68500,38,1988,United States,
Hunter 376,68500,37,1998,United States,
Beneteau America 36.7,68500,36,2002,United States,
Baba Cutter,68500,30,1978,United States,
Alerion 28,68500,28,2003,United States,
Hallberg-Rassy 352 SC,68505,35,1980,Netherlands,
Beneteau 381,68685,39,1996,France,
Freedom Cat Ketch,68800,44,1983,United States,
Beneteau Oceanis Clipper 381,68800,38,1998,Taiwan,
Hunter 380,68900,38,2000,United States,
Hunter 376,68900,38,1997,United States,
Hunter 376,68900,37,1999,United States,
Beneteau 323,68900,32,2006,United States,
Nelson Marek 50,69000,50,1987,United States,
Kelly Peterson 44,69000,44,1975,Mexico,
Pearson 44 Countess Ketch,69000,44,1966,United States,
Endeavour 43 Ketch,69000,43,1979,United States,
J Boats J120,69000,40,1998,Saint Martin,
Robert Perry 41,69000,40,1985,Philippines,
Freedom 39 Ketch,69000,39,1985,United States,
Beneteau 393,69000,39,2003,British Virgin Islands,
Irwin 38-2,69000,38,1989,United States,
J Boats J Boats J/37,69000,37,1989,United States,
Malo 50,69000,37,1975,Grenada,
Hunter 36,69000,36,2009,United States,
Wauquiez Pretorien 35,69000,35,1983,United States,
Carroll Marine 1D35,69000,35,1999,United States,
Baltic 35,69000,35,1985,United States,
J Boats J/105,69000,35,2003,United States,
Hunter 340,69000,35,2003,United States,
Nauticat Motorsailer,69000,33,1986,United States,
Corsair F-31 AC,69000,31,1996,United States,
Hinterhoeller Nonsuch 30,69000,30,1988,United States,
Najad 343,69082,33,1984,United Kingdom,
Beneteau First 36 s 7,69153,36,1996,Spain,
